"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3LXX8KJXPWTZSOZMU4PHKHQP5YUO9W","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Fri Mar 06 17:21:38 PST 2015","30","BatchId:1848275;","1200","259200","Sun Mar 08 18:20:43 PDT 2015","","","31LM9EDVOMC82Z9C53LJJ507S1GJNO","A2PZ8IFA33HSGB","Approved","Sat Mar 07 20:42:21 PST 2015","Sat Mar 07 20:46:44 PST 2015","Tue Mar 10 21:46:44 PDT 2015","Sun Mar 08 18:52:51 PDT 2015","","","263","100% (1/1)","100% (1/1)","0% (0/0)","ZKIVKNA3"
"3LXX8KJXPWTZSOZMU4PHKHQP5YUO9W","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Fri Mar 06 17:21:38 PST 2015","30","BatchId:1848275;","1200","259200","Sun Mar 08 18:20:43 PDT 2015","","","336KAV9KYRC282FI5KO214CXU93Y29","A2GY4ZJNLPIC0Z","Approved","Fri Mar 06 18:04:40 PST 2015","Fri Mar 06 18:09:53 PST 2015","Mon Mar 09 19:09:53 PDT 2015","Sun Mar 08 18:52:51 PDT 2015","","","313","100% (2/2)","100% (2/2)","0% (0/0)","B2MP0FRU"
"3LXX8KJXPWTZSOZMU4PHKHQP5YUO9W","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Fri Mar 06 17:21:38 PST 2015","30","BatchId:1848275;","1200","259200","Sun Mar 08 18:20:43 PDT 2015","","","34T446B1C1YI9PBZU52ZLPRZUOB0CV","A36IJ2Y3BZY7YR","Approved","Sat Mar 07 08:29:25 PST 2015","Sat Mar 07 08:32:29 PST 2015","Tue Mar 10 09:32:29 PDT 2015","Sun Mar 08 18:52:51 PDT 2015","","","184","100% (2/2)","100% (2/2)","0% (0/0)","G20ZNL8X"
"3LXX8KJXPWTZSOZMU4PHKHQP5YUO9W","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Fri Mar 06 17:21:38 PST 2015","30","BatchId:1848275;","1200","259200","Sun Mar 08 18:20:43 PDT 2015","","","35K3O9HUACXO3RA3TERFEKE6L21FEV","A1GL0PFRTCMNJF","Approved","Sun Mar 08 06:07:26 PDT 2015","Sun Mar 08 06:09:43 PDT 2015","Wed Mar 11 06:09:43 PDT 2015","Sun Mar 08 18:52:51 PDT 2015","","","137","100% (2/2)","100% (2/2)","0% (0/0)","CHVK4M94"
"3LXX8KJXPWTZSOZMU4PHKHQP5YUO9W","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Fri Mar 06 17:21:38 PST 2015","30","BatchId:1848275;","1200","259200","Sun Mar 08 18:20:43 PDT 2015","","","378XPAWRUDX5N5VHEHVELY17GF1IA0","A3A7UBWE6KRS3X","Approved","Fri Mar 06 21:15:07 PST 2015","Fri Mar 06 21:23:55 PST 2015","Mon Mar 09 22:23:55 PDT 2015","Sun Mar 08 18:52:51 PDT 2015","","","528","100% (3/3)","100% (3/3)","0% (0/0)","Y5RZD8AG"
"3LXX8KJXPWTZSOZMU4PHKHQP5YUO9W","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Fri Mar 06 17:21:38 PST 2015","30","BatchId:1848275;","1200","259200","Sun Mar 08 18:20:43 PDT 2015","","","39ZSFO5CA9GLXPTL24X5X0S10X8UJQ","A3UGD39YQAZPUN","Approved","Sat Mar 07 20:30:55 PST 2015","Sat Mar 07 20:40:06 PST 2015","Tue Mar 10 21:40:06 PDT 2015","Sun Mar 08 18:52:52 PDT 2015","","","551","100% (1/1)","100% (1/1)","0% (0/0)","4D0YJD1V"
"3LXX8KJXPWTZSOZMU4PHKHQP5YUO9W","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Fri Mar 06 17:21:38 PST 2015","30","BatchId:1848275;","1200","259200","Sun Mar 08 18:20:43 PDT 2015","","","3DI28L7YXBYXDCGVMFCUPIACKS2E1D","AKQ0P7FYVX7MD","Approved","Sat Mar 07 10:04:33 PST 2015","Sat Mar 07 10:15:47 PST 2015","Tue Mar 10 11:15:47 PDT 2015","Sun Mar 08 18:52:52 PDT 2015","","","674","100% (2/2)","100% (2/2)","0% (0/0)","q66h4tps"
"3LXX8KJXPWTZSOZMU4PHKHQP5YUO9W","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Fri Mar 06 17:21:38 PST 2015","30","BatchId:1848275;","1200","259200","Sun Mar 08 18:20:43 PDT 2015","","","3K4J6M3CXFDRREPMOTVB0MOR127AGY","A2JPRN30Z6EE2F","Approved","Fri Mar 06 19:06:16 PST 2015","Fri Mar 06 19:10:44 PST 2015","Mon Mar 09 20:10:44 PDT 2015","Sun Mar 08 18:52:52 PDT 2015","","","268","100% (1/1)","100% (1/1)","0% (0/0)","QKP7Z8HL"
"3LXX8KJXPWTZSOZMU4PHKHQP5YUO9W","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Fri Mar 06 17:21:38 PST 2015","30","BatchId:1848275;","1200","259200","Sun Mar 08 18:20:43 PDT 2015","","","3L2IS5HSFB2HGFK6H2PXQ79I9HDUNU","A2A1D52ZPSW6L9","Approved","Sat Mar 07 20:41:17 PST 2015","Sat Mar 07 20:42:11 PST 2015","Tue Mar 10 21:42:11 PDT 2015","Sun Mar 08 18:52:52 PDT 2015","","","54","100% (3/3)","100% (3/3)","100% (1/1)","QQL26AZN"
"3LXX8KJXPWTZSOZMU4PHKHQP5YUO9W","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Fri Mar 06 17:21:38 PST 2015","30","BatchId:1848275;","1200","259200","Sun Mar 08 18:20:43 PDT 2015","","","3L6L49WXW1HE9SKLYW2TJMB2JJR45T","AH53QB3BHAMDC","Approved","Sat Mar 07 21:12:55 PST 2015","Sat Mar 07 21:18:56 PST 2015","Tue Mar 10 22:18:56 PDT 2015","Sun Mar 08 18:52:52 PDT 2015","","","361","100% (10/10)","100% (10/10)","0% (0/0)","E0J0IB5R"
