"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3FTID4TN8LI6N44XPO15RHFMJ1HLY6","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Tue Mar 03 20:29:38 PST 2015","30","BatchId:1843960;","1200","259200","Tue Mar 10 21:29:38 PDT 2015","","","338JKRMM27J5RAKX8ZDTLM0SG0QHA6","A1G2FLOKDFMZO8","Approved","Wed Mar 04 16:49:41 PST 2015","Wed Mar 04 16:54:12 PST 2015","Sat Mar 07 16:54:12 PST 2015","Thu Mar 05 06:41:25 PST 2015","","","271","100% (2/2)","100% (2/2)","0% (0/0)","E1JZXAG9"
"3FTID4TN8LI6N44XPO15RHFMJ1HLY6","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Tue Mar 03 20:29:38 PST 2015","30","BatchId:1843960;","1200","259200","Tue Mar 10 21:29:38 PDT 2015","","","354GIDR5ZCQYFXGJIP9FQOPYLXB00V","A3USCHZJ3FORZ2","Approved","Wed Mar 04 14:16:21 PST 2015","Wed Mar 04 14:20:06 PST 2015","Sat Mar 07 14:20:06 PST 2015","Thu Mar 05 06:41:25 PST 2015","","","225","100% (1/1)","100% (1/1)","0% (0/0)","01ULMW4M"
"3FTID4TN8LI6N44XPO15RHFMJ1HLY6","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Tue Mar 03 20:29:38 PST 2015","30","BatchId:1843960;","1200","259200","Tue Mar 10 21:29:38 PDT 2015","","","3634BBTX0PE0JWCPPXH6ZZCYDTRIFM","A2FI2VTA8JVYS6","Approved","Thu Mar 05 04:56:08 PST 2015","Thu Mar 05 04:58:35 PST 2015","Sun Mar 08 05:58:35 PDT 2015","Thu Mar 05 06:41:25 PST 2015","","","147","100% (5/5)","100% (5/5)","0% (0/0)","46VE587V"
"3FTID4TN8LI6N44XPO15RHFMJ1HLY6","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Tue Mar 03 20:29:38 PST 2015","30","BatchId:1843960;","1200","259200","Tue Mar 10 21:29:38 PDT 2015","","","37FMASSAYDBA6F09KVVAG9LDYU3BIZ","A1QJ67V9DIO3KM","Approved","Tue Mar 03 20:34:27 PST 2015","Tue Mar 03 20:37:41 PST 2015","Fri Mar 06 20:37:41 PST 2015","Thu Mar 05 06:41:25 PST 2015","","","194","100% (3/3)","100% (3/3)","0% (0/0)","LEYNZ1CC"
"3FTID4TN8LI6N44XPO15RHFMJ1HLY6","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Tue Mar 03 20:29:38 PST 2015","30","BatchId:1843960;","1200","259200","Tue Mar 10 21:29:38 PDT 2015","","","37W3JXSD67SOKIDPJ4D9PBSMYEQYWF","A3FG0NQ86CSOWS","Approved","Wed Mar 04 08:16:03 PST 2015","Wed Mar 04 08:24:26 PST 2015","Sat Mar 07 08:24:26 PST 2015","Thu Mar 05 06:41:26 PST 2015","","","503","100% (1/1)","100% (1/1)","0% (0/0)","INGECKBS"
"3FTID4TN8LI6N44XPO15RHFMJ1HLY6","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Tue Mar 03 20:29:38 PST 2015","30","BatchId:1843960;","1200","259200","Tue Mar 10 21:29:38 PDT 2015","","","3A0EX8ZRN98WWFFEODHD2XF1OERBYX","A2MUV0CP5WHQNC","Approved","Wed Mar 04 20:07:52 PST 2015","Wed Mar 04 20:12:25 PST 2015","Sat Mar 07 20:12:25 PST 2015","Thu Mar 05 06:41:26 PST 2015","","","273","100% (1/1)","100% (1/1)","0% (0/0)","61HQTYY9"
"3FTID4TN8LI6N44XPO15RHFMJ1HLY6","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Tue Mar 03 20:29:38 PST 2015","30","BatchId:1843960;","1200","259200","Tue Mar 10 21:29:38 PDT 2015","","","3AWETUDC93C6OD3PQ9BD2RSGPXQZIU","A2MU4C3CB1EL7O","Approved","Tue Mar 03 22:01:20 PST 2015","Tue Mar 03 22:12:51 PST 2015","Fri Mar 06 22:12:51 PST 2015","Thu Mar 05 06:41:26 PST 2015","","","691","100% (2/2)","100% (2/2)","0% (0/0)","3GJVJVNL"
"3FTID4TN8LI6N44XPO15RHFMJ1HLY6","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Tue Mar 03 20:29:38 PST 2015","30","BatchId:1843960;","1200","259200","Tue Mar 10 21:29:38 PDT 2015","","","3BEFOD78W7DCHZ5RQVJF0OMO5COM44","A3NUWEL9H6673I","Approved","Wed Mar 04 10:49:17 PST 2015","Wed Mar 04 10:54:15 PST 2015","Sat Mar 07 10:54:15 PST 2015","Thu Mar 05 06:41:26 PST 2015","","","298","100% (5/5)","100% (5/5)","0% (0/0)","PHME5BJC"
"3FTID4TN8LI6N44XPO15RHFMJ1HLY6","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Tue Mar 03 20:29:38 PST 2015","30","BatchId:1843960;","1200","259200","Tue Mar 10 21:29:38 PDT 2015","","","3BXQMRHWK0IBYXZ651AXDSKI4OUMU7","A244267S3IML6R","Approved","Tue Mar 03 20:41:19 PST 2015","Tue Mar 03 20:42:54 PST 2015","Fri Mar 06 20:42:54 PST 2015","Thu Mar 05 06:41:26 PST 2015","","","95","100% (5/5)","100% (5/5)","0% (0/0)","KGQGK6YI"
"3FTID4TN8LI6N44XPO15RHFMJ1HLY6","3SICSBU6ZZ5I7LVT30PJ1LNGPJI0PO","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Tue Mar 03 20:29:38 PST 2015","30","BatchId:1843960;","1200","259200","Tue Mar 10 21:29:38 PDT 2015","","","3CN4LGXD5Y8CBGU59Y7QUJ9VELNY4P","A1Q4WXUOEKHM5O","Approved","Wed Mar 04 02:52:01 PST 2015","Wed Mar 04 02:55:31 PST 2015","Sat Mar 07 02:55:31 PST 2015","Thu Mar 05 06:41:27 PST 2015","","","210","100% (1/1)","100% (1/1)","0% (0/0)","7N4VF1Q1"
