"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3OPLMF3EU57CB50JIMSUA1HFEBTNLL","3B30MLNK64YRAMBZOLWOC5INU8JBI6","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Sat Feb 28 15:05:42 PST 2015","30","BatchId:1839832;","1200","259200","Sat Mar 07 15:05:42 PST 2015","","","32ZKVD547G7VGCIQZSONC3JOF3M3BP","A2BHR2VFQETC0V","Approved","Sat Feb 28 17:51:12 PST 2015","Sat Feb 28 17:55:09 PST 2015","Tue Mar 03 17:55:09 PST 2015","Sun Mar 01 12:54:35 PST 2015","","","237","100% (1/1)","100% (1/1)","0% (0/0)","UP51UFZ8"
"3OPLMF3EU57CB50JIMSUA1HFEBTNLL","3B30MLNK64YRAMBZOLWOC5INU8JBI6","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Sat Feb 28 15:05:42 PST 2015","30","BatchId:1839832;","1200","259200","Sat Mar 07 15:05:42 PST 2015","","","358UUM7WR0N0X202X1D3PZ082RBR7V","AFX0CPW80Q8PK","Approved","Sat Feb 28 20:30:14 PST 2015","Sat Feb 28 20:30:19 PST 2015","Tue Mar 03 20:30:19 PST 2015","Sun Mar 01 12:54:38 PST 2015","","","5","100% (1/1)","100% (1/1)","0% (0/0)","B0BHOMMR"
"3OPLMF3EU57CB50JIMSUA1HFEBTNLL","3B30MLNK64YRAMBZOLWOC5INU8JBI6","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Sat Feb 28 15:05:42 PST 2015","30","BatchId:1839832;","1200","259200","Sat Mar 07 15:05:42 PST 2015","","","35GMH2SV3F1I94NWSHA51ENKDRSOE2","A2BODCGEXNZTS7","Approved","Sat Feb 28 15:18:37 PST 2015","Sat Feb 28 15:23:49 PST 2015","Tue Mar 03 15:23:49 PST 2015","Sun Mar 01 12:54:35 PST 2015","","","312","100% (1/1)","100% (1/1)","0% (0/0)","1P6B72RD"
"3OPLMF3EU57CB50JIMSUA1HFEBTNLL","3B30MLNK64YRAMBZOLWOC5INU8JBI6","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Sat Feb 28 15:05:42 PST 2015","30","BatchId:1839832;","1200","259200","Sat Mar 07 15:05:42 PST 2015","","","37M28K1J0RX1IGFNWZGEXZG7TIMAJC","AEGCSUG1L0EYF","Approved","Sat Feb 28 18:26:58 PST 2015","Sat Feb 28 18:28:10 PST 2015","Tue Mar 03 18:28:10 PST 2015","Sun Mar 01 12:54:38 PST 2015","","","72","100% (1/1)","100% (1/1)","0% (0/0)","1249qk1f"
"3OPLMF3EU57CB50JIMSUA1HFEBTNLL","3B30MLNK64YRAMBZOLWOC5INU8JBI6","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Sat Feb 28 15:05:42 PST 2015","30","BatchId:1839832;","1200","259200","Sat Mar 07 15:05:42 PST 2015","","","37U1UTWH9W64XG5L76593ZW3DBH8RZ","A2FRYMG85U0DIL","Approved","Sat Feb 28 18:27:44 PST 2015","Sat Feb 28 18:28:49 PST 2015","Tue Mar 03 18:28:49 PST 2015","Sun Mar 01 12:54:35 PST 2015","","","65","100% (2/2)","100% (2/2)","0% (0/0)","D94P2LL6"
"3OPLMF3EU57CB50JIMSUA1HFEBTNLL","3B30MLNK64YRAMBZOLWOC5INU8JBI6","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Sat Feb 28 15:05:42 PST 2015","30","BatchId:1839832;","1200","259200","Sat Mar 07 15:05:42 PST 2015","","","37XITHEISXT69JVYOILE5LSM333CRC","AUJPYSYU7YL5","Approved","Sat Feb 28 20:45:31 PST 2015","Sat Feb 28 20:52:19 PST 2015","Tue Mar 03 20:52:19 PST 2015","Sun Mar 01 12:54:39 PST 2015","","","408","100% (1/1)","100% (1/1)","0% (0/0)","AUJPYSYU7YL5JY5MZXU0"
"3OPLMF3EU57CB50JIMSUA1HFEBTNLL","3B30MLNK64YRAMBZOLWOC5INU8JBI6","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Sat Feb 28 15:05:42 PST 2015","30","BatchId:1839832;","1200","259200","Sat Mar 07 15:05:42 PST 2015","","","37ZHEEHM6X68E0F0MBC771XSWDU736","A31D29YGZJJQ5V","Approved","Sat Feb 28 17:06:27 PST 2015","Sat Feb 28 17:12:03 PST 2015","Tue Mar 03 17:12:03 PST 2015","Sun Mar 01 12:54:36 PST 2015","","","336","100% (1/1)","100% (1/1)","0% (0/0)","7DFWAEGC"
"3OPLMF3EU57CB50JIMSUA1HFEBTNLL","3B30MLNK64YRAMBZOLWOC5INU8JBI6","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Sat Feb 28 15:05:42 PST 2015","30","BatchId:1839832;","1200","259200","Sat Mar 07 15:05:42 PST 2015","","","39GAF6DQWSKEFN2HH514PMYYKBN1V0","A67KOGDE67DQR","Approved","Sat Feb 28 17:38:44 PST 2015","Sat Feb 28 17:43:39 PST 2015","Tue Mar 03 17:43:39 PST 2015","Sun Mar 01 12:54:38 PST 2015","","","295","100% (1/1)","100% (1/1)","0% (0/0)","3FKKAPB1"
"3OPLMF3EU57CB50JIMSUA1HFEBTNLL","3B30MLNK64YRAMBZOLWOC5INU8JBI6","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Sat Feb 28 15:05:42 PST 2015","30","BatchId:1839832;","1200","259200","Sat Mar 07 15:05:42 PST 2015","","","39PAAFCODNKFO7EQJOLEVSHTCUFVT4","A2071HMRYOHI8T","Approved","Sat Feb 28 20:02:31 PST 2015","Sat Feb 28 20:09:30 PST 2015","Tue Mar 03 20:09:30 PST 2015","Sun Mar 01 12:54:35 PST 2015","","","419","100% (2/2)","100% (2/2)","0% (0/0)","Y50OGD44"
"3OPLMF3EU57CB50JIMSUA1HFEBTNLL","3B30MLNK64YRAMBZOLWOC5INU8JBI6","Word labeling tasks","We are researchers attempting to measure how people make sense of words extracted from newspaper articles.  Participants of the study are required to be at least 18 years old.","word labeling task","$0.30","Sat Feb 28 15:05:42 PST 2015","30","BatchId:1839832;","1200","259200","Sat Mar 07 15:05:42 PST 2015","","","3AWETUDC93C6OD3PQ9BD2RSGPO5ZIR","A3KP9XI7C48AWW","Approved","Sat Feb 28 21:04:28 PST 2015","Sat Feb 28 21:04:35 PST 2015","Tue Mar 03 21:04:35 PST 2015","Sun Mar 01 12:54:37 PST 2015","","","7","100% (1/1)","100% (1/1)","0% (0/0)","7WC1II1T"
